unique_key,sector_id,year,company_name,top10_sector_exposure,degree_of_control_sector,degree_of_control_company,degree_of_control_sector_normalized,degree_of_control_company_normalized,top10_company_exposure,added_dt,added_by,modify_dt,modify_by
39996,1002,2016,Minera San Cristóbal,Wages and Benefits,63.68656371694243,38.11741511384314,77.16993461121334,46.187425733274765,"Cultural Services (Recreation, Tourism)",2024-04-17 19:25:28.390,Mohan Hanumantha,2024-04-17 19:25:28.390,Mohan Hanumantha
39997,1002,2016,Minera San Cristóbal,Executive compensation,56.112013906030015,NULL,67.99174254835614,NULL,Infrastructure (logistics/technology),2024-04-17 19:25:28.390,Mohan Hanumantha,2024-04-17 19:25:28.390,Mohan Hanumantha
39998,1002,2016,Minera San Cristóbal,Innovation,72.59460373185108,38.642369366410946,87.96393612964815,46.82352042861094,Associated Energy Costs,2024-04-17 19:25:28.390,Mohan Hanumantha,2024-04-17 19:25:28.390,Mohan Hanumantha
39999,1002,2016,Minera San Cristóbal,GDP and Disposable Income,56.376595784103976,25.679359783242813,68.31234025434995,31.116053366268964,Market Transition,2024-04-17 19:25:28.390,Mohan Hanumantha,2024-04-17 19:25:28.390,Mohan Hanumantha
40000,1002,2016,Minera San Cristóbal,Professional Skills Development,62.278056288869,29.062615747545237,75.46322569523333,35.21559377637213,"Regulating Services (Water, Air, Waste)",2024-04-17 19:25:28.390,Mohan Hanumantha,2024-04-17 19:25:28.390,Mohan Hanumantha
40001,1002,2017,Minera San Cristóbal,Well-being and health,73.26701757689146,69.89447554036566,82.88141338895309,79.06631267999401,Well-being and health,2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40002,1002,2017,Minera San Cristóbal,Regulated Carbon Price,85.69530865959482,NULL,96.94059533753924,NULL,Dividend/reinvestment balance for long-term growth,2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40003,1002,2017,Minera San Cristóbal,Dividend/reinvestment balance for long-term growth,83.83607269952623,38.7105943697088,94.83738287864077,43.79035588722867,"Cultural Services (Recreation, Tourism)",2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40004,1002,2017,Minera San Cristóbal,Associated Energy Costs,88.39981677563537,41.94111366886025,100,47.44479705801833,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40005,1002,2017,Minera San Cristóbal,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",56.24751818553649,31.307734260567248,63.62854611825321,35.41606238848703,Associated Energy Costs,2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40006,1002,2017,Minera San Cristóbal,Wages and Benefits,73.5761745740325,40.978792516711245,83.23113922370874,46.356196213300024,Infrastructure (logistics/technology),2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40007,1002,2017,Minera San Cristóbal,Innovation,72.11401283284482,35.75348909215661,81.57710667644821,40.44520723713868,Corruption/Bribery,2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40008,1002,2017,Minera San Cristóbal,Professional Skills Development,67.0621815285523,33.162969623021226,75.86235353718051,37.51474927509302,Professional Skills Development,2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40009,1002,2017,Minera San Cristóbal,GDP and Disposable Income,56.864727746991214,26.562560800118902,64.32674842677298,30.04820798162563,Wages and Benefits,2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40010,1002,2017,Minera San Cristóbal,Executive compensation,55.13311094100163,NULL,62.36790182601073,NULL,Physical/water quality needs,2024-04-17 19:25:28.903,Mohan Hanumantha,2024-04-17 19:25:28.903,Mohan Hanumantha
40011,1002,2018,Minera San Cristóbal,Well-being and health,73.17596495973521,71.50158423450395,75.77574762847644,74.04187980262783,Well-being and health,2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40012,1002,2018,Minera San Cristóbal,Regulated Carbon Price,89.93123223651929,14.849710090226463,93.12629306114515,15.377287949290503,Physical Risk/Water Scarcity,2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40013,1002,2018,Minera San Cristóbal,Associated Energy Costs,96.56910984040991,45.8541053919697,100,47.48320189318115,Dividend/reinvestment balance for long-term growth,2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40014,1002,2018,Minera San Cristóbal,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",57.65308325746951,28.306367878219817,59.70137174583776,29.31203148190857,Political Stability,2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40015,1002,2018,Minera San Cristóbal,Dividend/reinvestment balance for long-term growth,87.01670068442662,54.908616561705436,90.10821455041929,56.85940012541009,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40016,1002,2018,Minera San Cristóbal,Wages and Benefits,73.86991633855303,47.14237338647968,76.4943535884616,48.817239243881566,Innovation,2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40017,1002,2018,Minera San Cristóbal,Innovation,77.50377727917518,41.91826507765508,80.25731769429989,43.40752974416891,Physical/water quality needs,2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40018,1002,2018,Minera San Cristóbal,GDP and Disposable Income,60.57030190068453,33.99692497605148,62.72223281418147,35.20476168024619,Corruption/Bribery,2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40019,1002,2018,Minera San Cristóbal,Executive compensation,57.97038531719078,NULL,60.02994685670462,NULL,"Cultural Services (Recreation, Tourism)",2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40020,1002,2018,Minera San Cristóbal,Wildfire,26.313945126448502,20.368271045407017,27.248822288964785,21.091911356610428,Wages and Benefits,2024-04-17 19:25:29.440,Mohan Hanumantha,2024-04-17 19:25:29.440,Mohan Hanumantha
40021,1002,2019,Minera San Cristóbal,Well-being and health,80.80294324832406,67.03005448173279,85.45399236898776,70.88833072047326,Well-being and health,2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40022,1002,2019,Minera San Cristóbal,Associated Energy Costs,94.5572477168994,43.728533503828174,100,46.24556505150154,"Cultural Services (Recreation, Tourism)",2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40023,1002,2019,Minera San Cristóbal,Regulated Carbon Price,82.38637227322386,11.904235727440149,87.12856418990255,12.589448207165413,Dividend/reinvestment balance for long-term growth,2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40024,1002,2019,Minera San Cristóbal,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",63.30808478476293,38.61710519625035,66.95212298723499,40.83992092480146,Wages and Benefits,2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40025,1002,2019,Minera San Cristóbal,Dividend/reinvestment balance for long-term growth,81.68448073826939,56.49236344523299,86.38627150277199,59.744086052894495,Physical Risk/Water Scarcity,2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40026,1002,2019,Minera San Cristóbal,Wages and Benefits,72.01409801887885,47.16775711260676,76.15925775936941,49.88275172076193,Infrastructure (logistics/technology),2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40027,1002,2019,Minera San Cristóbal,Innovation,79.56127852058395,34.24692362402299,84.14085693228638,36.21818998640581,Market Transition,2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40028,1002,2019,Minera San Cristóbal,Executive compensation,59.07689465121345,NULL,62.477383889268125,NULL,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40029,1002,2019,Minera San Cristóbal,GDP and Disposable Income,58.61424444211902,29.83333980174889,61.988103352593036,31.55055854741956,"Property rights, intellectual proprty protection, rule of law",2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40030,1002,2019,Minera San Cristóbal,Market Transition,56.50465664513749,34.17388184008159,59.757086854209376,36.14094388871895,Innovation,2024-04-17 19:25:29.937,Mohan Hanumantha,2024-04-17 19:25:29.937,Mohan Hanumantha
40031,1002,2020,Minera San Cristóbal,Well-being and health,83.04172727294292,81.29507725524795,78.38791255717426,76.73914809439952,Well-being and health,2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40032,1002,2020,Minera San Cristóbal,Associated Energy Costs,105.93690348926472,42.020273754781265,100,39.66537851376735,Injuries and fatalities,2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40033,1002,2020,Minera San Cristóbal,Regulated Carbon Price,84.0794641973716,22.12523020257827,79.36749275090142,20.885290653054025,Physical Risk/Water Scarcity,2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40034,1002,2020,Minera San Cristóbal,Dividend/reinvestment balance for long-term growth,102.30459665549877,58.661088229071446,96.57125447872465,55.373610419919395,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40035,1002,2020,Minera San Cristóbal,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",64.15773532820616,31.96062232027515,60.562215068621185,30.169488882138157,Professional Skills Development,2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40036,1002,2020,Minera San Cristóbal,GDP and Disposable Income,63.513564970430224,29.292673281107557,59.95414523029405,27.651056729325656,Wildfire,2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40037,1002,2020,Minera San Cristóbal,Innovation,89.04502053679094,95.67292088009197,84.05476996579804,90.31123029736953,Innovation,2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40038,1002,2020,Minera San Cristóbal,Wages and Benefits,72.88808420194951,49.80166475753228,68.80329875729824,47.010685716879586,Associated Energy Costs,2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40039,1002,2020,Minera San Cristóbal,Professional Skills Development,91.92140682214384,131.23309188004617,86.76995814915321,123.87854237531577,Wages and Benefits,2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40040,1002,2020,Minera San Cristóbal,Market Transition,58.203931286926874,30.780680939002526,54.94207341337389,29.055673637017087,Market Transition,2024-04-17 19:25:30.437,Mohan Hanumantha,2024-04-17 19:25:30.437,Mohan Hanumantha
40041,1002,2021,Minera San Cristóbal,Well-being and health,81.12457401770088,78.52252908205605,90.63100299350315,87.72404236896783,Well-being and health,2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40042,1002,2021,Minera San Cristóbal,Associated Energy Costs,83.59430510641269,54.2381241766866,93.39014482450183,60.59391564320218,Injuries and fatalities,2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40043,1002,2021,Minera San Cristóbal,Dividend/reinvestment balance for long-term growth,89.51084213811059,51.425893638146825,100,57.45213921549228,Associated Energy Costs,2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40044,1002,2021,Minera San Cristóbal,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",65.93558521217389,35.82918168950224,73.66212141143606,40.02775622892663,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40045,1002,2021,Minera San Cristóbal,Regulated Carbon Price,81.85972270484356,32.03338051524463,91.45229868191637,35.787151310473405,Physical/water quality needs,2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40046,1002,2021,Minera San Cristóbal,Wages and Benefits,71.39320878951354,50.1835197039308,79.75928623189303,56.06418005374167,"Property rights, intellectual proprty protection, rule of law",2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40047,1002,2021,Minera San Cristóbal,Innovation,79.18570892993893,74.73476489526497,88.46493568651658,83.49241623707786,GDP and Disposable Income,2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40048,1002,2021,Minera San Cristóbal,GDP and Disposable Income,54.275460169894664,36.49519499591972,60.63562678379279,40.77181503846151,Infrastructure (logistics/technology),2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40049,1002,2021,Minera San Cristóbal,Executive compensation,62.23087496471147,21.22290782227878,69.52328173685646,23.709873927376233,Regulated Carbon Price,2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40050,1002,2021,Minera San Cristóbal,Market Transition,54.30177540454332,35.99296764379235,60.665025719184385,40.210735128887585,Wages and Benefits,2024-04-17 19:25:30.973,Mohan Hanumantha,2024-04-17 19:25:30.973,Mohan Hanumantha
40051,1002,2022,Minera San Cristóbal,Well-being and health,78.88060155929917,NULL,83.55954724610231,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40052,1002,2022,Minera San Cristóbal,Associated Energy Costs,94.40046548717818,NULL,100,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40053,1002,2022,Minera San Cristóbal,Regulated Carbon Price,75.6648971750161,NULL,80.15309753455949,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40054,1002,2022,Minera San Cristóbal,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",72.97302250659017,NULL,77.30154944681034,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40055,1002,2022,Minera San Cristóbal,Dividend/reinvestment balance for long-term growth,93.42831237157397,NULL,98.9701818623593,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40056,1002,2022,Minera San Cristóbal,Wages and Benefits,67.62549953470109,NULL,71.63682846869673,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40057,1002,2022,Minera San Cristóbal,GDP and Disposable Income,56.62539398808223,NULL,59.9842317470069,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40058,1002,2022,Minera San Cristóbal,Innovation,78.59370005315911,NULL,83.25562765771954,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40059,1002,2022,Minera San Cristóbal,Market Transition,56.41117774405892,NULL,59.7573088786526,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40060,1002,2022,Minera San Cristóbal,"Cultural Services (Recreation, Tourism)",53.11257728769365,NULL,56.26304596443711,NULL,NULL,2024-04-17 19:25:31.493,Mohan Hanumantha,2024-04-17 19:25:31.493,Mohan Hanumantha
40061,1002,2023,Minera San Cristóbal,Well-being and health,81.78969997665543,NULL,64.92458915845698,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40062,1002,2023,Minera San Cristóbal,Dividend/reinvestment balance for long-term growth,110.19346473789314,NULL,87.47147169015919,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40063,1002,2023,Minera San Cristóbal,Executive compensation,73.06512227005669,NULL,57.9990273414601,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40064,1002,2023,Minera San Cristóbal,Associated Energy Costs,87.39136909397448,NULL,69.37118898884344,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40065,1002,2023,Minera San Cristóbal,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",49.81837127854026,NULL,39.5457776312406,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40066,1002,2023,Minera San Cristóbal,Market Transition,51.337758953352356,NULL,40.751866180138,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40067,1002,2023,Minera San Cristóbal,"Regulating Services (Water, Air, Waste)",65.2552108302719,NULL,51.799526771869,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40068,1002,2023,Minera San Cristóbal,GDP and Disposable Income,51.33442232434979,NULL,40.749217567082475,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40069,1002,2023,Minera San Cristóbal,Wages and Benefits,68.4854195916477,NULL,54.36366353711243,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40070,1002,2023,Minera San Cristóbal,Political Stability,125.97646136356278,NULL,100,NULL,NULL,2024-04-17 19:25:31.957,Mohan Hanumantha,2024-04-17 19:25:31.957,Mohan Hanumantha
40071,1002,2012,Minsur,Well-being and health,74.07531808659273,NULL,78.37155306998822,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40072,1002,2012,Minsur,Associated Energy Costs,75.70540880367378,NULL,80.09618611163472,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40073,1002,2012,Minsur,Regulated Carbon Price,68.5191049669761,NULL,72.49308960037251,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40074,1002,2012,Minsur,Wages and Benefits,94.5181193748211,NULL,100,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40075,1002,2012,Minsur,Dividend/reinvestment balance for long-term growth,68.36264187821311,NULL,72.32755193436952,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40076,1002,2012,Minsur,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",44.799076576962655,NULL,47.39734230143473,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40077,1002,2012,Minsur,Innovation,65.43482130003471,NULL,69.22992303787422,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40078,1002,2012,Minsur,Market Transition,51.64568270431377,NULL,54.64103924826057,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40079,1002,2012,Minsur,GDP and Disposable Income,50.587841210017544,NULL,53.52184485326711,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40080,1002,2012,Minsur,Physical/water quality needs,45.456620763277506,NULL,48.09302286582186,NULL,NULL,2024-04-17 19:25:32.453,Mohan Hanumantha,2024-04-17 19:25:32.453,Mohan Hanumantha
40081,1002,2013,Minsur,Well-being and health,60.055359815812196,NULL,76.07528603192489,NULL,NULL,2024-04-17 19:25:32.920,Mohan Hanumantha,2024-04-17 19:25:32.920,Mohan Hanumantha
40082,1002,2013,Minsur,Associated Energy Costs,78.94200988033097,NULL,100,NULL,NULL,2024-04-17 19:25:32.920,Mohan Hanumantha,2024-04-17 19:25:32.920,Mohan Hanumantha
40083,1002,2013,Minsur,Regulated Carbon Price,76.91840918794213,NULL,97.43659846581505,NULL,NULL,2024-04-17 19:25:32.920,Mohan Hanumantha,2024-04-17 19:25:32.920,Mohan Hanumantha
